product_child_option_id,product_parent_option_id,product_id,option_name,option_price
1417,357,119,선택 안 함,600
1418,357,119,각인함(내용은 주문요청사항에 입력),400
1419,358,120,"미니복숭아(3개) (+5,000원)",700
1420,358,120,추가없음,0
1421,359,120,"개별포장 (+2,000원)",500
1422,359,120,기본패키지,300
1423,360,120,노란고양이,400
1424,360,120,회색고양이,0
1425,360,120,흰색고양이,600
1426,360,120,삼색고양이,600
1427,361,121,선택안함,100
1428,361,121,"술잔 4개 세트 (+33,000원)",500
1429,362,121,40cm,700
1430,362,121,45cm,500
1431,362,121,50cm,400
1432,363,121,O (+500원),100
1433,363,121,X,700
1434,364,122,O,500
1435,364,122,X,600
1436,365,122,"O (+1,500원)",300
1437,365,122,X,600
1438,366,122,기본파우치 + 네트 커버,600
1439,366,122,"기본파우치 + 와플커버 (+3,000원)",100
1440,366,122,"기본파우치 + 네트커버 + 와플커버 (+8,000원)",200
1441,367,123,추가안함,400
1442,367,123,"어깨 끈 추가 (+7,000원)",900
1443,368,123,레드,600
1444,368,123,인디핑크,400
1445,368,123,탄 (브라운),200
1446,368,123,그린,300
1447,368,123,블랙,600
1448,368,123,네츄럴(베이지),300
1449,369,123,각인없음,900
1450,369,123,"각인추가 (+5,000원)",700
1451,370,124,무,600
1452,370,124,"유 (+10,000원)",200
1453,371,124,"채색추가 (+4,000원)",300
1454,371,124,추가안함,600
1455,372,124,달,800
1456,372,124,비행기(파랑),800
1457,372,124,비행기(하늘),200
1458,372,124,하트(분홍),900
1459,372,124,하트(코랄),700
1460,372,124,하트(펄 보라),900
1461,372,124,"총(K2) (+1,500원)",300
1462,372,124,"해군 (+2,000원)",700
1463,372,124,"해병대 (+2,000원)",300
1464,372,124,"의경 (+2,000원)",200
1465,372,124,"공군 (+2,000원)",400
1466,372,124,"육군 (+2,000원)",400
1467,372,124,더블 챰(개인 결제로 추가결제 안내),500
1468,372,124,주문제작 챰(가격 문의),400
1469,373,125,동글 은색,600
1470,373,125,동글 금색,100
1471,373,125,하트 은색,600
1472,373,125,하트 금색,300
1473,374,125,4cm 이내,900
1474,374,125,"5cm 이내 (+4,000원)",400
1475,374,125,"6cm 이내 (+6,000원)",200
1476,375,125,1개만 제작,100
1477,375,125,"4센치 이내 채색o (+18,000원)",700
1478,375,125,"4센치 이내 채색x (+14,000원)",500
1479,375,125,"5센치 이내 채색o (+22,000원)",200
1480,375,125,"5센치 이내 채색x (+18,000원)",200
1481,375,125,"6센치 이내 채색o (+24,000원)",300
1482,375,125,"6센치 이내 채색x (+20,000원)",200
1483,376,126,1개만 제작해요~,700
1484,376,126,"달 (+1,000원)",400
1485,376,126,"비행기(파랑) (+1,000원)",800
1486,376,126,"비행기(하늘) (+1,000원)",100
1487,376,126,"하트(분홍) (+1,000원)",700
1488,376,126,"하트(코랄) (+1,000원)",100
1489,376,126,"하트(펄 보라) (+1,000원)",700
1490,376,126,"총(K2) (+2,500원)",0
1491,376,126,"해군 (+3,000원)",700
1492,376,126,"해병대 (+3,000원)",600
1493,376,126,"의경 (+3,000원)",600
1494,376,126,"공군 (+3,000원)",0
1495,376,126,"육군 (+3,000원)",700
1496,376,126,더블 챰(개인 결제로 추가결제 안내),100
1497,376,126,주문제작 챰(가격문의),700
1498,377,126,"추가 (+2,000원)",200
1499,377,126,"더 많이 추가 (+4,000원)",100
1500,377,126,x,600
1501,378,126,"1명 추가 (+6,000원)",600
1502,378,126,기본,500
1503,379,127,"상업이용 (+15,000원)",500
1504,379,127,x,0
1505,380,127,꼭 작성 해주세요!,500
1506,381,127,후기 이벤트 참여 할게요!,700
1507,381,127,후기 이벤트 참여 안할게요!,600
1508,382,128,문 (월요일),700
1509,382,128,마스 (화요일),800
1510,382,128,머큐리 (수요일),600
1511,382,128,쥬피터 (목요일),700
1512,382,128,비너스 (금요일),200
1513,382,128,새턴 (토요일),700
1514,382,128,썬 (일요일),100
1515,382,128,"일주일 세트(10% 추가 할인) (+31,800원)",100
1516,383,128,작은별 70020,300
1517,383,128,"큰별 70021 (+2,000원)",200
1518,384,128,1번 0.8mm바x3mm 원형마감볼,200
1519,384,128,2번 0.8mm바x3mm 도넛마감볼,900
1520,384,128,3번 1.2mm바x3mm 도넛마감볼,600
1521,384,128,4번 1.2mm바x4mm 원형마감볼,0
1522,384,128,5번 1.2mm바x4mm 도넛마감볼,800
1523,385,129,"3mm(주문제작) (+1,000원)",600
1524,385,129,"4mm(주문제작) (+1,000원)",200
1525,385,129,6mm(기본),600
1526,385,129,"8mm(주문제작) (+1,000원)",500
1527,385,129,"10mm(주문제작) (+1,000원)",500
1528,385,129,"12mm(주문제작) (+1,000원)",300
1529,385,129,"14mm(주문제작) (+1,000원)",200
1530,385,129,"16mm(주문제작) (+1,000원)",500
1531,385,129,"20mm(주문제작) (+2,000원)",400
1532,385,129,"30mm(주문제작) (+2,000원)",400
1533,385,129,"40mm(주문제작) (+2,000원)",500
1534,385,129,"50mm(주문제작) (+2,000원)",800
1535,386,129,(쁘띠S) 100 × 7 cm,300
1536,386,129,"(S) 143 × 7 cm (+1,000원)",600
1537,386,129,"(M) 143 × 14 cm (+3,000원)",600
1538,387,129,고리추가,400
1539,387,129,추가안함,600
1540,388,130,하지않음,900
1541,388,130,"블랙박스 포장 (+1,500원)",0
1542,388,130,"화이트박스 포장 (+2,000원)",900
1543,389,130,S(8호-11호),800
1544,389,130,M(12호-15호),800
1545,389,130,L(16호-19호),200
1546,390,130,7호-8호,700
1547,390,130,9호-10호,700
1548,390,130,11호-12호,700
1549,390,130,13호-14호,0
1550,390,130,15호-16호,200
1551,390,130,17호-19호,0
1552,391,131,S,400
1553,391,131,M,900
1554,391,131,L,900
1555,392,131,진주넝쿨,700
1556,392,131,무지개색마노,400
1557,392,131,"호안석+자개 (+1,000원)",900
1558,392,131,"소달라이트+청사금석 (+1,000원)",300
1559,392,131,"로즈쿼츠+잉카로즈 (+1,000원)",200
1560,392,131,"취마노+녹색아파타이트(품절) (+3,000원)",200
1561,392,131,"래브라도+진주 (+2,000원)",500
1562,392,131,"홍마노+가넷 (+2,000원)",300
1563,392,131,"오렌지제이드+인도마노 (+3,000원)",500
1564,392,131,"탄생석(요청사항에남겨주세요~) (+2,000원)",0
1565,392,131,"맞춤제작 (최대3가지믹스가능) (+5,000원)",600
1566,393,131,추가안함,300
1567,393,131,"추가함 (+1,500원)",800
1568,394,132,네이비체크,500
1569,394,132,블루체크,300
1570,394,132,베이지체크,600
1571,395,132,주말외5-7일의 제작기간이 소요됩니다,400
1572,396,132,각각 결제 요망(합포장안돼요),800
1573,397,133,작가❤️좋아요 부탁드려요(사은품증정),200
1574,397,133,선택없음,200
1575,398,133,크림치즈딸기스콘,200
1576,399,133,보라,700
1577,399,133,블루,400
1578,399,133,와인,700
1579,399,133,핑크,200
1580,399,133,카키,800
1581,399,133,다크그레이,300
1582,399,133,크림,700
1583,399,133,옐로베이지,300
1584,400,134,추가없음 (기본),800
1585,400,134,핸드폰고리로 변경,800
1586,400,134,"핸드폰고리 추가 (+1,000원)",0
1587,400,134,"차키고리 추가 (+1,000원)",0
1588,400,134,"책갈피고리로 변경 (+1,000원)",200
1589,401,134,"상자포장 (+1,000원)",400
1590,401,134,추가없음,300
1591,402,134,"밍크추가 (+3,000원)",100
1592,402,134,추가없음,100
1593,403,135,양면 스탠드거울 - 핑크,100
1594,403,135,양면 스탠드 거울 - 아이보리,0
1595,403,135,단면 벽걸이 겸용 거울 - 핑크,900
1596,403,135,단면 벽걸이 겸용 거울 - 퍼플,900
1597,403,135,단면 벽걸이 겸용 거울 - 화이트,200
1598,404,135,폰트 A,200
1599,404,135,폰트 B,0
1600,404,135,폰트 C,300
1601,404,135,폰트 D,400
1602,405,135,화이트,500
1603,405,135,홀로그램,400
1604,405,135,골드,200
1605,405,135,실버,200
1606,406,136,ㄱ. 꽃에는 물,500
1607,406,136,ㄴ. 언빌리버블,800
1608,406,136,ㄷ. 굴이 제철,200
1609,406,136,ㄹ. 명불허전,700
1610,406,136,ㅁ. 오점,700
1611,406,136,ㅂ. 프리티,0
1612,406,136,ㅅ. 지구 스펠링,900
1613,406,136,"ㅇ. 자유문구 (+2,000원)",600
1614,407,136,블랙,100
1615,407,136,네이비,400
1616,407,136,버건디,900
1617,407,136,브라운,100
1618,407,136,에메랄드,700
1619,407,136,그레이,600
1620,408,136,-빈티지꽃-코랄,100
1621,408,136,빈티지꽃-카키,900
1622,408,136,빈티지꽃-블랙,0
1623,408,136,스티치-블랙,700
1624,408,136,스티치-브라운,300
1625,409,137,추가안함,500
1626,409,137,"추가함 (+1,000원)",100
1627,409,137,"이니셜추가 (+1,000원)",700
1628,410,137,1명,200
1629,410,137,"2명 (+5,000원)",0
1630,410,137,"3명 (+10,000원)",700
1631,410,137,"4명 (+15,000원)",500
1632,410,137,"5 (+20,000원)",400
1633,410,137,"6 (+25,000원)",0
1634,410,137,"7 (+30,000원)",700
1635,411,137,"웹툰스타일(눈,코,입)",100
1636,411,137,SD귀여운스타일(눈만),600
1637,412,138,핸드폰기종 1개 (요청사항기입),400
1638,412,138,"핸드폰기종 2개 (요청사항기입) (+1,000원)",100
1639,412,138,태블릿,400
1640,412,138,프로필사진,900
1641,413,138,요청이나 메시지로 알려주세요,600
1642,414,138,사진 속 인물만,100
1643,414,138,"사진 속 인물 뒤 배경도 그려요 (+2,000원)",400
1644,415,139,압화팬던트,500
1645,415,139,보석팬던트,700
1646,416,139,14cm(길이추가 없음),300
1647,416,139,"18cm(길이추가) (+2,000원)",400
1648,417,139,"백미4, 흑미4, 단호박4",600
1649,418,140,버터플라이 조화,200
1650,418,140,핑크 양귀비,200
1651,419,140,"20ml (-20,000원)",200
1652,419,140,50ml,500
1653,420,140,로지벨리,100
1654,420,140,메리스가든,100
1655,420,140,베리섹시,100
1656,420,140,쥬 뗌므,100
1657,420,140,엔젤리노,100
1658,420,140,스타레 므네스토,200
1659,420,140,세인트 모리츠,500
1660,420,140,디망쉬 아 파리,0
1661,420,140,루르드,900
1662,420,140,풀리아 오스투니,300
1663,420,140,아틀란티크 러브 앤,400
1664,420,140,코벤트 피치,700
1665,420,140,버로우 런던,600
1666,420,140,코코 하와이,700
1667,420,140,리몬첼로 디 아말피,200
1668,420,140,빌라 호네그,300
1669,420,140,레지오 버가못,600
1670,420,140,베리 느와르,300
1671,420,140,라임 힐 피지,100
1672,420,140,포르토피노,400
1673,420,140,다이빙 체팔루 스피아자,400
1674,420,140,코트 다쥐르,600
1675,420,140,상탈 세콰이아,100
1676,420,140,히페리온,900
1677,420,140,킹스맨,800
1678,420,140,밀란피버,200
1679,420,140,엠포리아 코튼,600
1680,421,141,"쇼핑백 (+1,000원)",500
1681,421,141,쇼핑백 필요없음,200
1682,422,141,비누망없음,0
1683,422,141,비누망추가 (+950원),300
1684,423,141,기본포장,800
1685,423,141,"선물용포장 (+2,000원)",100
1686,424,142,꼬마_단면,300
1687,424,142,소_단면 (+500원),0
1688,424,142,"소_양면 (+2,000원)",800
1689,424,142,"중_단면 (+1,500원)",500
1690,424,142,"중_양면 (+4,000원)",400
1691,424,142,"대_단면 (+2,000원)",100
1692,424,142,"대_양면 (+6,000원)",200
1693,425,142,a 블랙,0
1694,425,142,b 블루,800
1695,425,142,c 오렌지,700
1696,425,142,d 바이올렛,400
1697,425,142,e 레드,500
1698,425,142,f 브라운,100
1699,425,142,g 그린,300
1700,426,142,꼬마/소/중/대 기본고리,900
1701,426,142,흰색 pp 고리(추가 시) (+500원),600
1702,426,142,"옷핀(대 사이즈 단면만 가능) (+1,000원)",100
1703,426,142,"붕어고리(중 대 사이즈에 적용) (+1,000원)",300
1704,426,142,군번줄 (+500원),100
1705,427,143,개별비닐포장,900
1706,427,143,개별선물포장(개당) (+500원),0
1707,428,143,"요청사항에 적어주세요 (+3,000원)",500
1708,428,143,선택없음,100
1709,429,143,요청사항에 적어주세요,700
1710,429,143,선택없음,0
1711,430,144,선택없음,700
1712,430,144,"선물포장 (+5,000원)",0
1713,431,144,시그니처 일러스트,200
1714,431,144,"명암채색 일러스트 (+2,000원)",700
1715,432,144,젤리케이스,600
1716,432,144,"에어쿠션 젤리케이스 (+2,000원)",700
1717,432,144,"하이브리드 젤하드케이스 (+2,000원)",200
1718,432,144,"하드케이스-무광(색상 메세지 주세요) (+4,000원)",400
1719,432,144,"터프케이스(색상 메세지 주세요) (+4,000원)",700
1720,432,144,"카드슬라이드범퍼(색상 메세지 주세요) (+5,000원)",100
1721,433,145,메세지로 보내주세요 :),100
1722,434,145,화이트,0
1723,434,145,블랙,100
1724,435,145,230~235,300
1725,435,145,240,700
1726,435,145,245~250,900
1727,435,145,255~260,100
1728,435,145,265,600
1729,435,145,270,200
1730,435,145,275~280,700
1731,436,146,옐로우오렌지,600
1732,436,146,그레이,800
1733,437,146,벚꽃 보석방향제,800
1734,437,146,조개 보석방향제,900
1735,438,146,오렌지,900
1736,438,146,레드,300
1737,439,147,추가없음,900
1738,439,147,"1송이 추가 (+4,000원)",900
1739,439,147,"2송이 추가 (+8,000원)",200
1740,439,147,"3송이추가 (+12,000원)",100
1741,439,147,"4송이추가 (+16,000원)",900
1742,440,147,230,300
1743,440,147,235,200
1744,440,147,240,300
1745,440,147,245,500
1746,440,147,250,900
1747,440,147,255,100
1748,440,147,260,300
1749,440,147,265,0
1750,440,147,270,900
1751,440,147,275,800
1752,440,147,280,200
1753,440,147,285,200
1754,441,147,표준,400
1755,441,147,발등/발볼 : 높게/넓게,0
1756,442,148,사랑합니다,700
1757,443,148,바로 선물로 3월 11-12일 발송,300
1758,444,148,(재료부족)달고나 오래걸려요..ㅠㅠ,800
1759,444,148,리얼딸기,900
1760,444,148,알록달록(레인보우),600
1761,445,149,하트밀크,0
1762,445,149,하트다크,900
1763,445,149,하트밀크인절미,200
1764,445,149,하트다크인절미,300
1765,446,149,기본파우치,300
1766,446,149,"리본쇼핑백+더스트백 (+1,500원)",600
1767,446,149,"리본핑크상자(1상자최대5봉지담음) (+3,000원)",200
1768,447,149,주스,900
1769,447,149,1호 오렌지,100
1770,447,149,2호 사과당근,0
1771,447,149,3호 비트,100
1772,447,149,4호 현재주문불가,0
1773,447,149,5호 현재주문불가,900
1774,447,149,6호 샐러리케일,200
1775,448,150,"초콜릿 (14ea) (+14,000원)",200
1776,448,150,초콜릿 (7ea),0
1777,449,150,"상자포장 (14ea,7ea)",500
1778,449,150,기본포장,100
1779,450,150,"쇼핑백 (+1,000원)",900
1780,450,150,선택사항 없음,700
1781,451,151,40센티 아이보리,100
1782,451,151,40센티 핑크,700
1783,451,151,"20센티 핑크 (-13,800원)",900
1784,452,151,iPhone XR,800
1785,452,151,Galaxy S10e,900
1786,453,151,큰 자개 (3번 사진),800
1787,453,151,"작은 자개 (4,5번 사진)",600
1788,454,152,1. 기본 체인줄,700
1789,454,152,2. 동글 체인줄,300
1790,455,152,추가안함,400
1791,455,152,"추가함 (+3,000원)",500
1792,456,152,"데지이장식 X (-29,000원)",0
1793,456,152,데이지장식 O,200
1794,457,153,1인,300
1795,457,153,"2인 (+1,600원)",0
1796,457,153,"3인 (+3,200원)",400
1797,457,153,"4인 (+4,800원)",600
1798,458,153,라인만 (선만 따서 드려요),500
1799,458,153,"채색 (색칠해서 드려요) (+3,000원)",0
1800,459,153,필요없어요,0
1801,459,153,문구만 넣어주세요,400
1802,459,153,그림+문구 같이 (+500원),900
1803,460,154,1번 스토리체,600
1804,460,154,2번 명조체,400
1805,460,154,3번 개구쟁이체,500
1806,460,154,4번 멜로디체,700
1807,460,154,5번 라운드체,100
1808,461,154,기본만,800
1809,461,154,"세트1장 추가 (+1,800원)",300
1810,461,154,"엽서만 추가 (+1,000원)",600
1811,461,154,스티커추가 2매 (+500원),700
1812,462,154,일반배송,800
1813,462,154,"빠른배송(우체국빠른등기) (+1,500원)",100
1814,463,155,"6x8인치 (+13,000원)",900
1815,463,155,액자 안함,100
1816,464,155,인물 1인,600
1817,464,155,"인물 1인추가 (+15,000원)",300
1818,464,155,"인물 2인추가 (+30,000원)",0
1819,465,155,"문구/배경 (+3,500원)",300
1820,465,155,문구/배경 안함,100
1821,466,156,액자 수량부족으로 인해,0
1822,466,156,3월 26일(금) 발송합니다,0
1823,466,156,오래기다리시는만큼,300
1824,466,156,더 꼼꼼하고 예쁘게 만들어서,600
1825,466,156,보내드릴게요,800
1826,467,156,"대나무비누받침 (+2,000원)",300
1827,467,156,비누받침없음,900
1828,468,156,투톤조화장미(노랑/오렌지),500
1829,469,157,half / 하프,100
1830,469,157,"long / 롱 (+5,000원)",400
1831,470,157,red / 레드,200
1832,470,157,white / 화이트,900
1833,471,157,잉글리쉬페어&프리지아,900
1834,471,157,블랑쉬,100
1835,471,157,코튼,200
1836,472,158,"선택 (+1,000원)",100
1837,472,158,선택안함,200
1838,473,158,기본색상(나무색),300
1839,473,158,"월넛색상 (+3,000원)",100
1840,474,158,박하맛,600
1841,474,158,레몬맛,500
1842,474,158,자두맛,800
1843,474,158,살구맛,200
1844,474,158,수박맛,500
1845,474,158,메론맛,100
1846,474,158,오렌지맛,500
1847,475,159,기본 전체 포장,400
1848,475,159,개별 비닐포장 (+300원),0
1849,475,159,"선물 상자 (+1,500원)",400
1850,476,159,필요없어요,300
1851,476,159,스텐 고리형 집게 (+700원),200
1852,477,159,편의점택배(발송완료후 2~5일 소요),200
1853,477,159,"우체국택배 (+1,000원)",100
1854,478,160,1명 입니다!,400
1855,478,160,"2명 입니다! (+2,000원)",800
1856,478,160,"3명 입니다! (+3,000원)",300
1857,478,160,"4명 입니다! (+6,000원)",500
1858,478,160,"5명 입니다! (+9,000원)",300
1859,479,160,"간단한 소품! (마스크,가방)",100
1860,479,160,"복잡한 소품! x1 (+1,000원)",800
1861,479,160,"복잡한 소품! x2 (+2,000원)",600
1862,479,160,"복잡한 소품! x3 (+3,000원)",500
1863,480,160,얼굴!,500
1864,480,160,"상반신1(허리까지) (+3,000원)",400
1865,480,160,"상반신2(종아리까지) (+4,000원)",100
1866,480,160,"전신(다!) (+5,000원)",200
1867,481,161,심플하고 단순하게 갑니다. (단색),900
1868,481,161,"간단하게 추가합니다! (+2,000원)",900
1869,481,161,"복잡시럽고 화려하게 추가합니다! (+5,000원)",400
1870,481,161,"아주 복잡시럽고 화려하게 추가함돠! (+10,000원)",100
1871,482,161,스와브로스키 시그니티화이트큐빅,700
1872,482,161,1월 로돌라이트 가넷,600
1873,482,161,1월 알만다이트가넷,0
1874,482,161,2월 자수정,100
1875,482,161,3월 아쿠아마린,400
1876,482,161,"4월 블루다이아몬드 (+12,500원)",900
1877,482,161,"4월 화이트다이아몬드 (+24,000원)",400
1878,482,161,"4월 러프다이아몬드 (+5,000원)",0
1879,482,161,"5월 에메랄드 (+11,000원)",800
1880,482,161,"6월 진주 (+3,000원)",600
1881,482,161,"7월 루비 (+8,500원)",800
1882,482,161,8월 페리도트,300
1883,482,161,"9월 사파이어 (+8,500원)",600
1884,482,161,"10월 핑크투어말린 (+3,500원)",700
1885,482,161,11월 토파즈,800
1886,482,161,11월 런던블루,900
1887,482,161,11월 시츄린,100
1888,482,161,"12월 탄자나이트 (+4,500원)",700
1889,482,161,"12월 터키석 (+7,000원)",900
1890,483,161,1호,700
1891,483,161,2호,200
1892,483,161,3호,700
1893,483,161,4호,600
1894,483,161,5호,900
1895,483,161,6호,400
1896,483,161,7호,100
1897,483,161,8호,100
1898,483,161,9호,400
1899,483,161,10호,600
1900,483,161,11호,0
1901,483,161,12호,200
1902,483,161,13호,200
1903,483,161,14호,0
1904,483,161,15호,500
1905,483,161,16호,800
1906,483,161,17호,200
1907,483,161,18호,600
1908,483,161,19호,100
1909,483,161,20호,0
1910,483,161,21호,700
1911,483,161,22호,600
1912,483,161,23호,400
1913,483,161,24호,200
1914,483,161,25호,600
1915,483,161,26호,500
1916,483,161,27호,800
1917,483,161,28호,900
1918,484,162,화이트골드도금,700
1919,484,162,옐로우골드도금,500
1920,484,162,핑크골드도금,0
1921,484,162,도금안합니다 ~,900
1922,485,162,실버925,700
1923,485,162,"14k 585 (+119,000원)",300
1924,486,162,"각인합니다~ (+4,000원)",200
1925,486,162,각인 안합니다~,0
1926,487,163,레드,400
1927,487,163,오렌지,400
1928,488,163,아이보리,700
1929,488,163,블랙,500
1930,488,163,레드,400
1931,488,163,네이비,200
1932,489,163,S,100
1933,489,163,M,900
1934,489,163,L,0
1935,489,163,XL,700
1936,490,164,"혼합 프리지아 1단(10줄기) (+2,000원)",800
1937,490,164,보라색 프리지아 1단(10줄기),100
1938,491,164,"꽃전용가위 (+4,000원)",500
1939,491,164,"가시제거기 (+2,000원)",0
1940,491,164,"생화보존제 30ml (+3,500원)",500
1941,491,164,선택안함,100
1942,492,164,3월달 전체품절입니다,200
1943,492,164,4/1일 발송,800
1944,492,164,4/2일 발송,100
1945,492,164,4/5일 발송,100
1946,492,164,4/6일발송,200
1947,492,164,4/7일발송,500
1948,492,164,4/8일발송,400
1949,492,164,4/9일발송,0
1950,493,165,꽃포장 6구한세트,300
1951,493,165,"꽃포장6구반반(초코데코+기본) (+2,000원)",100
1952,493,165,"꽃포장 초코데코 6구한세트 (+4,000원)",900
1953,493,165,"꽃포장 10구한세트 (+8,400원)",700
1954,493,165,"꽃포장 초코데코 10구한세트 (+12,400원)",400
1955,493,165,"꽃포장10구반반(초코데코+기본) (+10,400원)",0
1956,494,165,"기본문구(운세,기분좋은문구)",600
1957,494,165,어린이날문구,600
1958,494,165,스승의날문구,400
1959,494,165,어버이날 문구,500
1960,494,165,"사랑문구(사랑시,글,문구)",800
1961,494,165,"저학년문구(유치원,초등학생)",0
1962,494,165,생일축하문구(친구버전),0
1963,494,165,생신축하문구(어르신들께),900
1964,494,165,"수능문구(고3,합격문구)",900
1965,494,165,"수험생문구(공시,공부하는분들,학생)",800
1966,494,165,격언문구,600
1967,494,165,명언문구,700
1968,494,165,성경문구,100
1969,494,165,"주문제작문구 (안의문구교체) (+1,000원)",900
1970,494,165,"주문제작문구 (겉의글자새김) (+1,000원)",800
1971,494,165,"주문제작문구(안의문구,겉의글자) (+2,000원)",800
1972,495,165,핑크리본포장,900
1973,495,165,"공단보자기포장 (랜덤색상) (+1,500원)",900
1974,495,165,"크리스탈보자기(연핑크,진핑크,보라) (+3,000원)",800
1975,496,166,삼겹살 (1cm) : 구이용,700
1976,496,166,삼겹살(1.5cm) : 숯불구이용,700
1977,496,166,삼겹살(3cm) : 에어프라이어용,600
1978,496,166,삼겹살(덩어리) : 수육용/오븐구이용,100
1979,496,166,"벌집삼겹살(1.5cm) : 숯불구이용 (+2,000원)",700
1980,497,166,저지방,0
1981,497,166,기름기 적당함(섞어서),200
1982,497,166,기름기 있음,700
1983,498,166,앙버터,700
1984,498,166,얼그레이 가나슈,100
1985,498,166,말차 가나슈,800
1986,498,166,초코브라우니,400
1987,498,166,인절미,900
1988,498,166,딸기크런치,0
1989,498,166,고구마케이크,900
1990,498,166,라즈베리피스타치오,700
1991,499,167,선택없음,100
1992,499,167,"선물포장 (+1,000원)",700
1993,500,167,쇼핑백추가,100
1994,500,167,해당없음,800
1995,501,167,1인,900
1996,501,167,"2인 (+2,000원)",200
1997,501,167,"3인 (+4,000원)",300
1998,501,167,"4인 (+6,000원)",600
1999,502,168,"기본(입술,볼터치)",800
2000,502,168,"포인트컬러(헤어,입술 볼터치) (+1,000원)",600
2001,502,168,"풀채색 (+3,000원)",700
2002,503,168,세로 그림 작게,300
2003,503,168,세로 그림 크게,600
2004,503,168,가로 그림 작게,200
2005,503,168,가로 그림 크게,700
2006,504,168,꾸밈 없는 기본 선,200
2007,504,168,하트 선,500
2008,504,168,꽃무늬 선,200
2009,505,169,원형(그림만 가능합니다),300
2010,505,169,"검은 띠 스티커로 변경(멘트필요) (+1,000원)",800
2011,506,169,무지봉투,900
2012,506,169,그림만,600
2013,506,169,달력만(말씀주셔야해요),900
2014,506,169,그림과 달력 모두,200
2015,507,169,우유병사탕-바나나,400
2016,507,169,우유병사탕-달고나,900
2017,507,169,우유병사탕-복숭아,800
2018,507,169,우유병사탕-사과,300
2019,507,169,우유병사탕-딸기,100
2020,507,169,우유병사탕-요구르트,400
2021,507,169,우유병사탕-레몬,300
2022,507,169,우유병사탕-애플민트,200
2023,507,169,"유리병사탕 (+3,600원)",100
2024,508,170,"우유병사탕-바나나 (+3,900원)",200
2025,508,170,"우유병사탕-달고나 (+3,900원)",900
2026,508,170,"우유병사탕-복숭아 (+3,900원)",900
2027,508,170,"우유병사탕-사과 (+3,900원)",0
2028,508,170,"우유병사탕-딸기 (+3,900원)",100
2029,508,170,"우유병사탕-요구르트 (+3,900원)",0
2030,508,170,"우유병사탕-레몬 (+3,900원)",500
2031,508,170,"우유병사탕-애플민트 (+3,900원)",200
2032,508,170,"유리병사탕 (+7,500원)",100
2033,509,170,선택안함,200
2034,509,170,"우유병사탕-바나나 (+3,900원)",200
2035,509,170,"우유병사탕-달고나 (+3,900원)",400
2036,509,170,"우유병사탕-복숭아 (+3,900원)",200
2037,509,170,"우유병사탕-사과 (+3,900원)",900
2038,509,170,"우유병사탕-딸기 (+3,900원)",600
2039,509,170,"우유병사탕-요구르트 (+3,900원)",0
2040,509,170,"우유병사탕-레몬 (+3,900원)",300
2041,509,170,"우유병사탕-애플민트 (+3,900원)",200
2042,509,170,"유리병사탕 (+7,500원)",0
2043,510,170,더순수 쇼핑백(0원),400
2044,511,171,라벤더(품절),0
2045,511,171,소프트핑크,700
2046,511,171,허니머스타드,100
2047,512,171,각인함-스트랩(영문특수문자8자이내),900
2048,512,171,각인함-지갑내부(영문특수문자8자이내),300
2049,512,171,각인안함,900
2050,513,171,스트랩S(손가락3-4개정도의 사이즈),300
2051,513,171,"스트랩L(손목에 넣어 착용을 원할시) (+2,000원)",500
2052,514,172,추가안함,600
2053,514,172,"소박스(12/09일 스토리 참고) (+1,200원)",300
2054,515,172,기본 1인,400
2055,515,172,"1명 추가 (+3,000원)",300
2056,515,172,"2명 추가 (+6,000원)",300
2057,515,172,"3명 추가 (+9,000원)",800
2058,515,172,"4명 추가 (+12,000원)",600
2059,515,172,"5명 추가 (+15,000원)",0
2060,515,172,"6명 추가 (+18,000원)",600
2061,515,172,"7명 추가 (+21,000원)",200
2062,515,172,"8명 추가 (+24,000원)",300
2063,515,172,"9명추가 (+27,000원)",0
2064,516,172,상반신,100
2065,516,172,전신,300
2066,517,173,단색배경(기본),500
2067,517,173,"배경추가 (+2,000원)",400
2068,518,173,상업적 이용 안함,0
2069,518,173,"상업적 이용 합니다 (+30,000원)",500
2070,519,173,상세 내용 확인했어요!,900
2071,520,174,딸기맛 8구 패키지,800
2072,520,174,"딸기맛 16구 패키지 (+5,800원)",600
2073,521,174,괜찮습니다.,200
2074,521,174,필요합니다. (+100원),300
2075,522,174,주문 즉시 제조 후 발송,700
2076,523,175,괜찮습니다,800
2077,523,175,합격스티커(랜덤발송) (+200원),200
2078,524,175,5호,400
2079,524,175,6호,800
2080,524,175,7호,700
2081,524,175,8호,500
2082,524,175,9호,600
2083,524,175,10호,500
2084,524,175,11호,800
2085,524,175,12호,200
2086,524,175,13호,200
2087,524,175,14호,0
2088,524,175,15호,800
2089,524,175,16호,300
2090,524,175,17호,500
2091,524,175,18호,300
2092,524,175,19호,0
2093,524,175,"20호 (+2,000원)",900
2094,524,175,"21호 (+2,000원)",600
2095,524,175,"22호 (+4,000원)",700
2096,524,175,"23호 (+4,000원)",300
2097,524,175,"24호 (+6,000원)",800
2098,524,175,"25호 (+6,000원)",400
2099,524,175,"26호 (+7,000원)",900
2100,524,175,"27호 (+8,000원)",200
2101,525,175,X,200
2102,525,175,"일반각인 (+3,000원)",500
2103,525,175,"유화각인 (+4,000원)",0
2104,526,176,프리 사이즈(평균 16.5cm),700
