review_id,order_detail_id,user_id,product_id,review_content,review_date,review_rate
1020,1020,5406,111,말랑 쫀득...냉장고에 넣었다 먹으니까 시원하구 딱 원하는 식감이예요!!,2021-02-19,50
1021,1021,5407,111,남자친구 부대에 같이먹으라고 선물로 보내줬는데 너무 맛있다고 박스까자마자 다먹었다네요 너무 보람차고 좋았어요 감사합니다ㅠㅠ,2021-02-19,50
1022,1022,5408,111,딸램들이 좋아합니다^^,2021-02-18,50
1023,1023,5409,111,"뭐지 뭐지 하며 먹게 되네요

엄마 나눠 드리고 하루 한두개씩 먹었어요ㅜ

맛있습니다!",2021-02-18,50
1024,1024,5410,111,말랑말랑하니 맛나요,2021-02-18,50
1025,1025,5411,111,후기보고 마침 가격도 할인하길래 열개 구매했어요! 처음 딱 먹었을때는 생각했던 맛은 아니었는데 두개째부터는 뭔가 중독성있어서 자꾸자꾸 먹게되네요♥♥너무맛있어요 많이파세요 다 먹으면 또 구매할게용😍😍,2021-02-17,50
1026,1026,5412,111,"발렌타인데이 선물용으로 재구매했어요~ 
포장만 따로 해서 선물했는데 다들 엄청 좋아하셨네용 :-)
맛있고 예쁜 쿠키 감사합니다!",2021-02-17,50
1027,1027,5413,112,몇번째인지 잘은 모르겠지만  딸아이가  칠구 떡뽁이만 먹네요  떡뽁이 가게 보다 맛있다네요 자주 해먹다보니 노하우도 생겨  국물 떡볶이도 금방 뚝딱  여러가지 좋아하는 만두도 넣고 계란도 넣고 라면도 넣고 정말 푸짐하게 먹습니다  앞으로도 주~욱 칠구떡뽁이입니다^^  사장님 대박 나세요  새해 복마니 받으세요^*^,2021-02-18,50
1028,1028,5414,112,소스랑 떡볶이 같이 구입했는데~정말 신랑 아이들 다 너무 좋아했어요~~닭볶음탕도 굿~~^^,2021-02-18,50
1029,1029,5415,112,"2번째구매
여러가지에 잘활용하고있어요
쓰기편해좋아요",2021-02-17,50
1030,1030,5416,112,잘사용하고 있습니다.,2021-02-11,50
1031,1031,5417,112,배송 빨라요. 소스 떨어지지 않게 구입하고 있어요. 맛있어요.,2021-02-09,50
1032,1032,5418,112,,2021-02-08,50
1033,1033,5419,112,굿굿 정말 맛있어요 양념쵝오♥,2021-02-08,50
1034,1034,5420,112,"떡볶이세트사면떡냉동실에넣어놓고못먹은적이많아서
소스만구매했어요
원하는만큼조절해서넣을수있어좋아요🙂🙂🙂🙂🙂🙂",2021-02-07,50
1035,1035,5421,112,맛있습니다 여러요리에 활용굿,2021-02-06,50
1036,1036,5422,112,이제서야후기를올리네요..매콤하면서맛있어요..^^,2021-02-06,50
1037,1037,5423,113,"맛평범
가격 너무비쌈",2021-02-19,5
1038,1038,5424,113,"잘받았습니다
감사합니다",2021-02-18,50
1039,1039,5425,113,"부추만두만 구입했어요. 너무맛있어서 순삭!
재구매 계속할꺼예요!",2021-02-18,50
1040,1040,5426,113,제 기준으로는 부추만두가 제일 맛있어요!,2021-02-17,50
1041,1041,5427,113,특이하게 길쭉한모양인데 말그대로 부추만두라 부추가 잔뜩들어가서 향이 정말좋아요❤다이어트하시는분들중 만두는먹고싶은데 고기때문에 걱정하시는분들은 이거 추천이요! 맛은 물론 보장이구 고기보단 야채향이 더 나고 부추가 더많아서 다이어트하시는분들의 양심의 가책을 조금은 덜수있을거같아요:) 사실 제가그랬어여..ㅋㅋ,2021-02-16,50
1042,1042,5428,113,담백한게..구워 먹었더니 순삭~,2021-02-12,50
1043,1043,5429,113,,2021-02-10,50
1044,1044,5430,113,맛있네요..또 구매할께요..,2021-02-09,50
1045,1045,5431,113,,2021-02-05,50
1046,1046,5432,113,"새우와 왕만두,부추만두, 교자만두등  여러개를 주문했었는데 후기는 각각해야하니 대표로 요기만  후기 남깁니다.  어른들께서도 좋아하시고 전 개인적으로 부추만두가  담백하니 맛있었어요 . 금방 먹게되어 또 주문하려합니다.  감사합니다 
 ",2021-02-04,50
1047,1047,5433,114,고소하고 담백한데 연근향이 튀지않아요~ 요거트에 찍먹하니 더 맛나네요^^,2021-02-20,50
1048,1048,5434,114,맛나요 건강한 맛이네요#^^ 지인들 선물했어요,2021-02-19,40
1049,1049,5435,114,"이것만큼 맛있는 연근칩을 못찾겠너요
가격이 비싸서 다른것도 먹어보려고 했는데
달지도 않고 고소하고 너무 밋있어서 결국 또 시켰네요
잘먹갰습니다
세일 많이 해주세요 ㅠㅠ 자주 사먹을 수 있게요 ㅠㅠ
너무 맛있어요~",2021-02-19,50
1050,1050,5436,114,건강하게?맛있는맛이요 비싸요 ㅎ,2021-02-18,45
1051,1051,5437,114,"후기가 늦었네요;;
배송이 진짜 빠르게 와서 다른 설 선물과 같이
드릴 수 있었어요!!!
한봉지는 제가 먹었는데 너무 맛있었어요~~
다른 분들도 다 맛있다고 해주셨어요ㅎㅎ
너무 감사했습니다^^
",2021-02-16,50
1052,1052,5438,114,너무 맛있어서 엄마같은 이모님께 선물도 하고 우리 가족도 재구매해서 먹었습니다. 건강한 맛이면서도 중독성이 있어서 금방 없어졌습니다.,2021-02-16,50
1053,1053,5439,114,담백하고 맛있습니다~,2021-02-15,50
1054,1054,5440,114,받아서 먹자마자 너무 맛있어서 깜짝 놀라며 한봉지만 시킨 과거의 나를 원망하면서 바로 세봉지 다시 시킴. 아마도 세봉지 시키고 먹으면서 재주문하겠죠.,2021-02-09,50
1055,1055,5441,114,"2봉다리 사서
그 자리서 다먹고..
3봉다리 사서 또 다먹엇어요..
조만간 또 다시 살껍니당ㅜㅜ",2021-02-09,50
1056,1056,5442,114,여러번 주문해서 먹었는데 튀긴 과자도 아니고 연근이라 과자대용으로 너무 좋아요ㅎㅎㅎ50g이라 여러번 나눠먹을 수 있어요 다먹으면 또 주문할 것 같아요,2021-02-09,50
1057,1057,5443,115,넘마싯걱먹었는데 이제야적네요;;저는근데 너무꾸덕해가지구 담엔 덜꾸덕하게 먹고싶어요 ㅜㅅㅜ,2021-02-20,45
1058,1058,5444,115,"최고 꾸덕한 요거트, 맛도 많이 시지 않아 거부감 없이 맛있게 먹었습니다~ 많은 그릭요거트 사먹어봤는데 정착해야할 거 같아요
아기 첫 요거트도 만드신다 하던데 구매해보고 싶어요",2021-02-20,50
1059,1059,5445,115,진짜.....중독돾어요ㅠㅠ,2021-02-20,50
1060,1060,5446,115,하....진짜...JMT....살짝 오버하면 크림치즈같기도하고..진짜 빵에 발라먹으면 리코타치즈같아요...인생 그릭요거트..,2021-02-19,50
1061,1061,5447,115,금방도착했고 요거트도 서비스로 보내주셨네요!~ 다 잘먹을게요,2021-02-18,50
1062,1062,5448,115,맛잇네요 잘먹겟습니다:),2021-02-17,35
1063,1063,5449,115,"고맙습니다 잘받았습니다
서비스에서 정성과마음이 느껴집니다
집사람 대장암이 다나은듯합니다^^",2021-02-17,50
1064,1064,5450,115,진짜 너어어어무 맛있어요!!!!! 꾸덕꾸덕 무거운 이 식감이 너어어무 좋아요!! 완전 맛있어요👍🏻👍🏻👍🏻👍🏻👍🏻,2021-02-17,50
1065,1065,5451,115,빠른 배송 감사합니다^^ 오랜만에 주문했는데요 여전히 너무 맛있어요👍👍 꾸덕하니 부드럽고 맛있어요😋👍👍,2021-02-17,50
1066,1066,5452,115,"대박대박이예영 중독됐어용..두번 아니 세번 시켜드세용
패밀리사이즈 생각보다 안커서 딱 좋네요. 잘먹겠습니다❤️",2021-02-17,50
1067,1067,5453,116,정기적으로 주문해야겠어요,2021-02-19,50
1068,1068,5454,116,"너무맛있어요 꾸덕꾸덕하고
첫맛은 신맛보다는 고소한맛이 계속나다가
먹다보면 신맛도조금나고 
시리얼이랑 땅콩가루좀넣어서
같이먹으니 너무맛잇어요ㅎㅎ 
",2021-02-18,50
1069,1069,5455,116,오늘 도착해서 먹어봤는데 꾸덕하니 맛있네요,2021-02-18,50
1070,1070,5456,116,아버님께서.맛좋다고하시네요.만족,2021-02-17,50
1071,1071,5457,116,오!맛있어요! 회사가져와서 나눠먹었는데 다들 맛있다며 10개도 주문하고 그랬어요ㅎㅎ 간편해서 더 조아요,2021-02-17,50
1072,1072,5458,116,처음 먹었을 때 생각 보다 신맛이 많이 나서 놀랐는 데 꿀이랑 그래놀랑 같이 먹으니깐 신맛도 중화되고 정말 맛있네요 ❣️,2021-02-16,50
1073,1073,5459,116,너무 맛있어요ㅠ 앞으로 계속 주문해서 먹을래요^^,2021-02-15,50
1074,1074,5460,116,,2021-02-15,50
1075,1075,5461,116,아몬드랑 같이 먹으니까 너무너무 맛있어요 ㅠㅠ 나중에 또 주문할게요! ,2021-02-15,50
1076,1076,5462,116,,2021-02-12,50
1077,1077,5463,117,색감이 환상이네요 사진과 실물이 같고 맛도 식감도 정말 좋아요 재주문 각이네요.,2021-02-20,50
1078,1078,5464,117,"딱딱하지 않고 너무 맛있어요~!
야채칩이라 건강에도 괜찮을 것 같고 몸에 덜 미안하네요~ 
다이어트하는데 군것질 생각날때 조금씩 집어 먹어야겠어요^^",2021-02-18,50
1079,1079,5465,117,맛있어요~ 깨져서온게 없어서 너무 좋구여 배송도 엄청빠르고 버섯이랑 연근이 진짜 맛있어요!!!!,2021-02-17,45
1080,1080,5466,117,오자마자 바로까서 먹었는데... 야채따위가 이렇게 맛있다뇨??! 저 당근 싫어하는데 이 당근칩은 넘 맛있네요!! ㅎㅎㄹ,2021-02-17,50
1081,1081,5467,117,맛있습니다,2021-02-17,50
1082,1082,5468,117,"분명 양이 적을 것 같아서 
젤 큰 용량 주문 했는데 
그럼에도 양이 작아서 ㅜㅜ 금방 먹을 것 같아요.",2021-02-17,20
1083,1083,5469,117,채소마다 단단함이랑 씹는 식감이 달라서 먹는 재미도 있고 채소의 은은한 단맛이 느껴지면서 정말 맛있어요! 과자 대체품으로 훌륭해네요 재구매의사 있습니다!,2021-02-17,50
1084,1084,5470,117,,2021-02-17,50
1085,1085,5471,117,세상맛있어요 야채 싫어해서 걱정이였는데 진짜 너무 맛있어요....,2021-02-16,50
1086,1086,5472,117,바싹하고 좋아요,2021-02-16,40
1087,1087,5473,118,"손이 가요 손이 가 
혈당관리해야하는디....
달지도 않고 살짝 쌉사름하고 절제가 힘드네요 
2+1 샀는데 벌써 두통째...",2021-02-20,50
1088,1088,5474,118,"간소하게 선물하기 좋아요 
맛도 괜찮아용",2021-02-20,50
1089,1089,5475,118,처음먹어보는데 정말 맛있어요 ㅜㅜㅜㅜ... 달짝지근 쫀뜩쫀득..... 감사합니다ㅏ,2021-02-20,50
1090,1090,5476,118,"중독적인 맛이에요! 
친구가 얘기하길래 무슨 맛인가하고 사먹어봤는데 
만족합니당
제가 기관지도 안좋은데 도라지가 기관지에도 좋다고 하니 앞으로 종종 찾을 것 같네요
잘 먹을게요!😄",2021-02-19,50
1091,1091,5477,118,"도라지정과 처음 먹어봅니다! 쓴맛은 거의 없고 대추향이 달달하니 좋고, 식감도 쫀득해서 맛있네요. 맛있게 오래 먹을것 같습니다^^",2021-02-19,50
1092,1092,5478,118,맛있어요,2021-02-19,50
1093,1093,5479,118,콩고물때문에 도저히 도라지 맛을 못 느끼겠어요  도라지정을 주문할땐 도라지의 씁쓸한 맛을 느끼고 싶었는데 그맛은 못 느끼겠네요 그게 아쉬워요♡♡ ,2021-02-19,30
1094,1094,5480,118,"잘 받았습니다~ 맛있어요^^
근데 포장을 제대로 해 주셨으면 좋겠네요.
박스에 신문지 한장이라 하나가 깨졌습니다ㅜㅜ",2021-02-19,40
1095,1095,5481,118,"도라지 정과 제가 자주 시켜서 할머니 할아버지 드렸는데 
이번에는 엄마 계정으로 구매를 했어요!!! 다른곳보다 이집정과를 좋아하셔서요~ 저는 이런거 안좋아하는데 요기꺼는 먹어요! 2+1해서 더 좋아요 ㅎㅎ.. 엄마는 생강청 있으면 시켜달라구 시켰고 식혜도 후기가 너무 좋아서 시켜봤어요~ 꽁꽁 얼어서 잘 도착했구요. 단호박 식혜 2개 시켰는데 일반식혜도 맛이 궁금해서 혹시 2+1중에 일반식혜로 하나 바꿔주실수있냐고 적었는데 감사하게 일반식혜로 주셨더라구요 ㅎㅎ 맛있게 잘먹고 나중에 또 시키러 오겠습니당~!~!~!~!",2021-02-19,50
1096,1096,5482,118,할머니한테 보내드렸는데 좋아하셔서 만족이에욥,2021-02-19,50
1097,1097,5483,119,예전에 먹던  맛보다 좀 밀가루같은 것이 더 들어 갔나..😂 예전 그 맛은 아니네요😭다진 양송이도 막 많이 들어 있고 그랬는데ㅠ그래도 맛있어요~😆💚신기하게 12개에서 3개만 녹아 왔어요ㅎ ,2021-02-19,40
1098,1098,5484,119,"양송이 스프 진짜 ㅜㅜ 넘나 맛있는 것 !!
할인 들어가길래 2 팩 쟁여놨는데 개인적으로는 해동 후 약불에 그대로 녹이는게 더 맛있었어요 :)
저는 크루통이 약간 기름진 거 같아서,
집에 있는 참크래커 넣어먹었는데 이건 이거대로 맛있네요 😀 원래 좀 싱겁게 먹어서 간도 딱이에요.
배송도 제가 갑자기 입원할 일이 있어서 자칫 폐기할 뻔 했는데, 친절히 잘 대처해주셔서 설 지나고 잘 받아서 먹었어요. 
진짜 간식으로도 괜찮고 빵이랑 함께면 식사로도 딱이에요 ! 자극적이지 않은 맛이라 더 맛있는 스프에요.",2021-02-19,50
1099,1099,5485,119,순하고 담백하니 맛있어요~빵과 잘 어우려요,2021-02-19,50
1100,1100,5486,119,재재재구매중인데  없으면 식구들이 아침을 안먹어서 연신구매중입니다 늘 번창하세요 스프가 쫀득한느낌입니다 맛나요,2021-02-19,50
1101,1101,5487,119,정말 맛있었어요... 크루통도 잘어울리고 부드러운 맛이랑 버섯이 정말 많아 좋았네요 간은 삼삼한데 따로 소금 치지 않고 먹어도 맛있었네요,2021-02-18,50
1102,1102,5488,119,"양송이크림스프는 우유를 첨가해서 먹으니 부드럽고 좋네요~
",2021-02-16,50
1103,1103,5489,119,,2021-02-14,40
1104,1104,5490,119,양송이크림스프가 아니라 단호박크림스프가왔어요..,2021-02-12,20
1105,1105,5491,119,굉장히 맛있어요ㅠㅠㅜ❤️❤️❤️,2021-02-09,50
1106,1106,5492,119,담백 고소해요~,2021-02-09,50
1107,1107,5493,120,"갑상선암 수술 후 
부드러운 채소를 많이 먹고 있는데,
보자 마자 너무너무 먹고 싶어서 구입했어요!

오늘 아침에 일어나자 마자 냉큼 먹으려구요~~
구성도 너무 좋고
만드신 땅콩 소스랑 라이스 페이퍼 추가 주문했어요😍

구성이 너무 신선하고 좋아서
자주자주 주문해 먹어야 겠어요!!!👍👍👍",2021-02-20,50
1108,1108,5494,120,"제 개인취향대로 
맛살과 어묵, 가는 쌀국수 추가해서 
너무 맛있게 먹었는데요..
다 먹고나서야 새우가 없었다는 걸 알았습니다ㅜㅜ
새우 안 넣어주셨어요, 작가님...어흑",2021-02-19,50
1109,1109,5495,120,"월남쌈 깨끗하게 정갈하게 왔네요 쌈 싸서 먹을려고 하니 벌써 입맛이 도네요
근데 포장을 뜯으니 다른것은 괜찮은데 라이스 페이퍼가 다 부수어져 왔네요 안부수어진게 한개도 없어요
쌈싸서  먹는데 너무 불편해요 차돌박이 구워 같이 먹으니 맛은 좋은데..싸먹는게 온전한게 없으니~다른분들 보낼땐 라이스 페이퍼 안깨지도록 위쪽에 올려 보내주셔야 할것 같아요  부탁합니다",2021-02-19,35
1110,1110,5496,120,대접받는 기분으로 너무 맛나게 먹었어요.. 특히 아들이 땅콩소스가 맛있다고 하네요,2021-02-19,50
1111,1111,5497,120,상 차릴 때 정말 간편하면서도 보기도 좋고 맛도 있네요 재구매 의사 만프로요~,2021-02-18,50
1112,1112,5498,120,"양이 엄청 많아요
편하고 배불리 저녁 해결했어요
후기에 라이스페이퍼 양이랑 소스에
대한 말이 많아서요
두고 물라구요 라이스페이퍼 슈퍼에서 사고 자주가는 가마치 통닭집 가서 스위트칠리 소스 500원 주고 사와서
같이 먹었는데 꿀맛이였어요
꼬기 좋아하는 전 다른 작가님한테 산 훈제 고기 데워서 같이 먹었는데
진짜 배불리 잘 먹었어요
20명한정판매 하셔야 될듯합니다
앞전 새우전 먹고 맛나서 믿고 주문했는데 역시 👍 대박입니다",2021-02-18,50
1113,1113,5499,120,"먹는 양이 보통이고 입맛 까다로운 남편과 먹으려고 주문했어요~
땅콩소스를 좋아해서 한개 추가했고, 새우 추가했고, 라이스페이퍼 10장 추가해서 총 20장 왔어요. 

너무너무 싱싱하고 맛있고 만족스러워요! 
배불리 월남쌈만 먹었는데..!! 

첨부한 사진은 배불리  다 먹고 내일 제가 점심으로 먹을 분량이에요~ 라이스페이퍼 5장이나 남았네요 ㅎㅎ 

친정엄마에게도 강추할거에요.",2021-02-18,50
1114,1114,5500,120,잘먹었어요 살짝 양이 작은가싶기도요,2021-02-18,45
1115,1115,5501,120,"잘 받았고 맛있게 먹었습니다.
편하게 즐겼어요.
",2021-02-17,50
1116,1116,5502,120,맛있어요! 다음에는 라이스페이퍼 추가해서 먹어야겠어용 ㅠㅠ,2021-02-14,50
1117,1117,5503,121,진짜 너무 맛있게 한잔 했어요~,2021-02-18,50
1118,1118,5504,121,"유튜브보고 구매했는데 한달만에 받아보다닠ㅋㅋ
 정말 기다리느라 목 빠지는줄 알지만ㅋㅋ
역시나 색깔 너무 영롱해서 예쁘고 맛도 엄청 부드러워서 술술 넘어갔어요ㅎㅎㅎㅎ",2021-02-10,50
1119,1119,5505,121,도수에 비해 맛이 정말 깔끔하네요! 해물탕이랑 곁들여서 먹었는데 정말 잘 어울리더라고요~ ,2021-02-10,50
1120,1120,5506,121,"술을 1도 안먹으면서 술선물을 좋아하는데요.
받은사람이 넘부드럽고 맛있는데 이미취한상태로 마셔서 한병 아끼고 있대서 ㅋㅋ 식초되기전에 먹으라고했는데 잘 먹었나모르겠네요
감사나 그리움도 엄청 맛있다고 했어서 마음놓고 핫한술 선물했네요.^^
선물하기 좋네요♡",2021-02-09,50
1121,1121,5507,121,"색은 엄청 이쁘고 술 마시면 향도 은은하게 나요~/
제가 술을 잘 못먹어서... 
저는 술맛이 많이 나더라구요 ㅜㅜ",2021-02-09,50
1122,1122,5508,121,색이 이쁘고 유명도 하고 궁금해서 구매해 마셔봤는데 마실때 진짜 부드러워요..하디만 맛이 좀 약해요..첨에 마실때 부드러워! 하다가 음..그냥 일반 막걸리맛에 부드럽고 끝맛이 깔끔하군 이란 생각이 들어요..제가 맛을 잘 몰라서 그런가..,2021-02-09,30
1123,1123,5509,121,맛이좀이상해요 너무신데 원래이런맛인가요?,2021-02-08,30
1124,1124,5510,121,괜찮네요,2021-02-06,40
1125,1125,5511,121,뚜껑을 열려고 했는데 갑자기 폭발 하면서 뚜껑 사이로 다 흘러 내렸어요. ㅠㅠㅠㅠㅠ 심지어 뚜껑이 계속 헛돌아서 열리지도 않네요. 어르신들 있는 중요한 자리였는데 옷에 다 묻어서 속상합니다..,2021-02-06,15
1126,1126,5512,121,잘 받았습니다 달큰한 첫맛과 뒤에 훅 오는 느낌이 다른 막걸리와는 확실히 다른 맛이었습니다,2021-02-04,50
1127,1127,5513,122,"모주.소주 2개씩 주문해서 모두 맛볼수 있게  안에 초콜렛을 바꿔 선물했어요~ 
선물 받는분들은 너무 좋아햇고 술맛이 강햇다고 하네요~",2021-02-19,50
1128,1128,5514,122,맛도 좋고 포장도 너무 예뻐요 ❤️❤️ 다음에 또 재주문할게요❤️❤️❤️❤️🥰,2021-02-19,50
1129,1129,5515,122,2번째구매입니당~역시나 최고구요🥰😍,2021-02-18,50
1130,1130,5516,122,"술 들어가있는 초콜릿은 어떤맛인가 궁금해서 사봤는데 크기도 적당하고 입이 심심할 때마다 먹으면 딱이에요🤩😁 
맛있게 잘 먹겠습니다~",2021-02-18,50
1131,1131,5517,122,"싸구려초코맛이라는 후기가 몇개 보여서
저도 먹어보고 맛있으면 드리려고 시험삼아 하나만 사봤어요
일단 전 맛있었고 전혀 싸구려맛아닌데
딱딱한 편이라 오독오독해서 그런 평이 있었나 싶기도하구..
요즘은 파베때문인지 부드러운 초콜릿이 고급이라는 인식이 있는것 같아서용
그리고 생각보다 소주는 적게 든 것 같아요!
근데 좀 더 넣으면 저같은 알쓰는 취기올라왔을지도...?ㅋㅋㅋ

제가 먹기도 했구 호불호 갈릴까봐
소분해서 꾸러미에 넣었는데
받은분이 후기가 없길래 별로였나 싶던차에
오늘 너무 맛있었다네요ㅋㅋ
근데 몇개 먹어야 취하는거냐곸ㅋㅋㅋ
그래서 좀 남은거 더 갖다드리기로 했어욬ㅋㅋㅋ",2021-02-18,50
1132,1132,5518,122,"우와 생각보다 너무 맛있어요!ㅋㅋ
다들 평이 모주도 맛있대서 두개사서 섞어서 선물했는데 
(아직 모주는 안먹어봐서 모르겠어요 ㅋㅋ)
소주를 좋아하는 남친이 좋아할거같아요
궁금해서 제가 하나 먹어봤는데 ㅋㅋㅋ 오 너무 신기하고 맛있어요 더 많이 사고싶네요ㅋㅋㅋ 다음에 또 구매할게요!",2021-02-16,50
1133,1133,5519,122,"남편 발렌타인데이 선물로 삿어요
신기해 하더라구요 ㅎㅎ
술이 쪼륵 할정도로 들어있었어요
남편 말론 소주잔 밑에 살짝 깔릴정도? 라고 했던것같아요

크기는 작아요 상자는 손바닥만 했고
초코는 새끼손가락? 크기 정도 되는듯 해요

저는 술을 못마셔서 초코부분만 먹어봤는데
초코는 많이 달달한편인것같아요 ㅎㅎ !

어디하나 깨진곳 없이
이쁘게 잘 왔더라구요 감사합니다♡",2021-02-15,50
1134,1134,5520,122,"남편이 안에 진짜 술이 들어있다며 신기해하더라고요ㅋㅋㅋ
발렌타인데이에 신기한 초콜릿 선물 잘했네요^^!!",2021-02-15,50
1135,1135,5521,122,남자친구한테 발렌타인 줬더니 되게 좋아하더라구요!!!😆 감사합니다!!!,2021-02-10,50
1136,1136,5522,122,이번 설이 발렌타인데이랑 붙어 있어서 고민하던 차에 예약 시작했길래 주문했어요. 선물 받은 분이 맛있어서 아껴먹는다고 그러시네요 ㅋㅋ 잘 받았습니다!,2021-02-09,50
1137,1137,5523,123,깨짐없이 무사히 도착했어요. 맛후기 먹어보고 올릴께요,2021-02-16,50
1138,1138,5524,123,"제 입맛에는 아니네요. 
'술'을 기준으로 하면 마냥 달기만합니다.",2021-02-13,45
1139,1139,5525,123,달달하니 좋아서 하루만에 다 마신 것 같아요. 선물용으로도 좋을 것 같아요.ㅎㅎ,2021-02-11,50
1140,1140,5526,123,늦은 후기지만 선물받으신분이 마음에들어하셨어요!!,2021-02-11,50
1141,1141,5527,123,끝맛이 달달하고 청포도 맛이 살짝 돌아서 가볍게 마시기 좋아요😍,2021-02-10,45
1142,1142,5528,123,"명절 전 빨리 보내주셔서 정말 감사해요
최고",2021-02-10,50
1143,1143,5529,123,잘받았어요,2021-02-09,50
1144,1144,5530,123,"술 잘 못마시거나 취하지 않고 분우ㅏ기 내고 싶다면 딱 제격이네요! 
달달하면서 새콤한 맛도 나고 알콜 냄새가 나지 않고 와인이에요~ 역시 아이스와인 받게 차갑게 마시니까 좋네",2021-02-07,50
1145,1145,5531,123,선물용 박스에 포장 된 후 택배 상자에 한번더 담겨서 왓어요~~ 달달하니 좋아유,2021-02-04,50
1146,1146,5532,123,생각했던 것보다 알콜향이 좀 세더라고요. 스파클링 없는 스윗한 아이스와인이고요. 모스카토처럼 깔끔한 맛은 아니라서 그쪽을 선호하시는 분들에겐 잘 안 맞으실 수 있을 것 같아요.,2021-02-04,30
1147,1147,5533,124,"선물용인데 배송 빠르게 와서 좋아요! 
100ml 라서 너무 귀여워요 ㅎㅎ ",2021-02-19,50
1148,1148,5534,124,"ㅎㅎ 아너무예뻐요 
생각보다 너무작지도않고 
구성이너무 괜찮아서 맛 기대돼요 

먹어보고 맛있는거 재주문할게요♡
빠른배송 안전배송 감사드립니다^^",2021-02-18,50
1149,1149,5535,124,다섯가지 와인을 다 맛 볼수있어서 좋아요. 저는 화이트 와인이 제일 좋았습니다 그래서 화이트와인을 따로 또 구매해보려고해요ㅎㅎ 선물용으로도 참 좋을거 같습니다.,2021-02-18,50
1150,1150,5536,124,넘나귀여워요~~아까워서  맛볼수가없어요~,2021-02-17,50
1151,1151,5537,124,,2021-02-17,50
1152,1152,5538,124,와인 처음먹어보는데 맛있네요! 화이트와인만 따로 재구매하고싶은데 제가 먹은게 스위트인지 드라이인지 안쓰여있어서 못하고있네요 맛이 스위트일거같긴한데 혹시나해서요ㅠ ,2021-01-09,50
1153,1153,5539,124,며칠걸릴줄알고 구매했는데 바로 다음날와서 깜짝 놀랐어요. 아직 화이트만 마셔봤는데 너무 맛나네요. 다음번엔 큰변으로 사려구요.,2021-01-09,50
1154,1154,5540,124,여러 종류를 맛볼 수 있어서 좋았어요~ 애기 입맛인지 복숭아 와인이 달달하고 상큼해서 제일 입맛에 맞았네요ㅎㅎㅎ 다른 와인도 맛있었어요~,2020-12-22,50
1155,1155,5541,124,깜찍하네요 ,2020-11-19,50
1156,1156,5542,124,"사진이 이거밖에없네요 ㅎㅎ
빼빼로랑 같이 선물해줬는데 남자친구가 엄청 좋아했어요.
메세지문의드릴땐 답이없으셔서 불안했는데
배송 빠르네요 감사드립니다",2020-11-16,50
1157,1157,5543,125,맛있어요~,2021-02-16,50
1158,1158,5544,125,"진짜 맛있어요☺️또 구매할거에요 
 최고",2021-02-12,50
1159,1159,5545,125,,2021-02-12,50
1160,1160,5546,125,"와인이 궁금한 입문자입니다~
처음 구매했는데 너무너무 맛있었어요~약간의 떫은맛과 향이 일품이었습니다!",2021-02-12,50
1161,1161,5547,125,아끼다가 이틀만에 다마신 것 같습니다..ㅋㅋㅋㅋ 맛있었어요. 간단한 안주와도 어울려서 더 좋았던 것 같습니다.,2021-02-11,50
1162,1162,5548,125,잘받았어요,2021-02-09,50
1163,1163,5549,125,향두좋고 너무 무겁지않아 좋아요,2021-02-05,50
1164,1164,5550,125,"그렇게 달콤하진 않구요
여튼 마실만 해요 ^^",2021-02-04,40
1165,1165,5551,125,완전 달달하고 적당히 씁쓸한게 너무맛있어요~향도 너무 좋네요~,2021-02-02,50
1166,1166,5552,125,아시는분 생일이라서 선물햇더니~맛있다고 좋아하셧어요~다음에 또 주문해야겟어요ㅎㅎ,2021-01-27,50
1167,1167,5553,126,"생일선물로 드린건데 너무 좋아하셨어요~
발송도 빨리 해주셔서 전날 미리 받았구요
무엇보다 받으신분이 너무 이쁘고,향이 좋다면서 좋아하셨어요~
선물로는 최고의 선물인거 같아요
추천해요 ^^",2021-02-19,50
1168,1168,5554,126,바로 저쪽으로 선물을 전달해서 사진은 못찍었지만 너무 영롱하다네요’ㅜㅜㅜ 맛은 먹어보면 리뷰 수정할게요!,2021-02-19,50
1169,1169,5555,126,어머님선물해드렸는데 향도 좋고 맛있다고 마음에 들어하셨어요~^^ ,2021-02-18,50
1170,1170,5556,126,집들이 선물로 줬는데 분위기도 있고 맛두 있구 넘 예뻐용~~♥,2021-02-17,50
1171,1171,5557,126,"일단 배송이 너무 빨라서 놀랐어요
사장님께서 답장도 너무 친절하게 잘해주시고
제가 배송에 대한 걱정이 많았는데
배송도 빨리 포장도 잘 왔습니다
그리고 다들 향을 왜얘기하셨는지 알거같아요
너무 향이 좋았어요
선물 얼른 해주고 싶네요
무엇보다 다먹고 장식용으로도 쓸 수있을거같아 너무 좋을거같아요",2021-02-16,50
1172,1172,5558,126,"오늘 받았습니다
아직 맛은 못본상태
깜찍한게 넘 이쁘네요
감사합니다
꼼꼼하게 포장도 굿~~♡",2021-02-16,50
1173,1173,5559,126,"오늘 오자마자 열어보았는데... 
열자마자 달콤한 향이 ~~~ 장난아니네요 ㅎ
벌써 취하는것 같아요 ^^
아직 선물을 전달하진 않았지만 진짜 좋아할것 같아요 ^^",2021-02-16,50
